user_id,first_touch,registration_date,kyc_date,activation_date,first_trade_date,total_revenue_30d,arpu_segment,cohort_month,retention_7d,retention_14d,retention_30d
U002777,Email,,,,,0.00,Low,,0,0,0
U002778,Google Ads,2025-12-16,2025-12-17,2025-12-24,,417.92,Low,2025-12,0,0,0
U002779,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U002780,Google Ads,2026-01-04,,,,0.00,Low,2026-01,0,0,0
U002781,Meta (FB/IG),2026-01-20,2026-01-26,2026-01-30,2026-02-07,177.23,Low,2026-01,1,1,1
U002782,Google Ads,,,,,0.00,Low,,0,0,0
U002783,Organic Search,,,,,0.00,Low,,0,0,0
U002784,Google Ads,2026-01-29,,,,0.00,Low,2026-01,0,0,0
U002785,Google Ads,2025-12-29,2025-12-31,,,0.00,Low,2025-12,0,0,0
U002786,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002787,Referral,,,,,0.00,Low,,0,0,0
U002788,Referral,,,,,0.00,Low,,0,0,0
U002789,Google Ads,2026-01-01,2026-01-02,2026-01-06,,0.00,Low,2026-01,0,0,0
U002790,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002791,Google Ads,2026-01-21,2026-01-27,,,0.00,Low,2026-01,0,0,0
U002792,Organic Search,,,,,0.00,Low,,0,0,0
U002793,Organic Search,,,,,0.00,Low,,1,1,0
U002794,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002795,Google Ads,2025-12-08,2025-12-16,2025-12-22,2026-01-10,272.67,Low,2025-12,0,0,0
U002796,Organic Search,,,,,0.00,Low,,0,0,0
U002797,Google Ads,,,,,0.00,Low,,0,0,0
U002798,Google Ads,,,,,0.00,Low,,0,0,0
U002799,Google Ads,2025-12-03,,,,0.00,Low,2025-12,0,0,0
U002800,Organic Search,,,,,0.00,Low,,0,0,0
U002801,Email,,,,,0.00,Low,,1,1,1
U002802,Organic Search,2025-11-30,2025-12-05,,,0.00,Low,2025-11,0,0,0
U002803,SMS,,,,,0.00,Low,,0,0,0
U002804,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002805,Email,2026-01-02,2026-01-03,2026-01-06,2026-01-26,111.12,Low,2026-01,0,0,0
U002806,Organic Search,,,,,0.00,Low,,0,0,0
U002807,Meta (FB/IG),2026-02-06,2026-02-08,2026-02-17,,430.41,Low,2026-02,1,1,1
U002808,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002809,Organic Search,2026-02-08,2026-02-12,2026-02-15,,0.00,Low,2026-02,1,0,0
U002810,Google Ads,,,,,0.00,Low,,1,0,0
U002811,Email,,,,,0.00,Low,,0,0,0
U002812,LinkedIn Ads,2025-11-29,,,,0.00,Low,2025-11,1,0,0
U002813,Organic Search,,,,,0.00,Low,,0,0,0
U002814,Organic Search,2026-01-05,2026-01-10,,,0.00,Low,2026-01,0,0,0
U002815,Google Ads,2026-01-11,2026-01-15,2026-01-25,,0.00,Low,2026-01,1,1,1
U002816,Google Ads,,,,,0.00,Low,,0,0,0
U002817,Google Ads,,,,,0.00,Low,,1,1,1
U002818,Google Ads,,,,,0.00,Low,,0,0,0
U002819,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002820,Email,,,,,0.00,Low,,0,0,0
U002821,Organic Search,,,,,0.00,Low,,0,0,0
U002822,Email,,,,,0.00,Low,,1,0,0
U002823,Push Notification (WebEngage),2026-02-11,2026-02-16,,,0.00,Low,2026-02,1,1,1
U002824,Google Ads,,,,,0.00,Low,,0,0,0
U002825,Google Ads,,,,,0.00,Low,,1,0,0
U002826,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002827,Organic Search,,,,,0.00,Low,,0,0,0
U002828,Organic Search,2026-02-01,2026-02-07,,,0.00,Low,2026-02,0,0,0
U002829,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002830,SMS,,,,,0.00,Low,,0,0,0
U002831,Google Ads,,,,,0.00,Low,,0,0,0
U002832,Email,,,,,0.00,Low,,0,0,0
U002833,Google Ads,2026-02-09,2026-02-17,,,0.00,Low,2026-02,0,0,0
U002834,Organic Search,2026-02-05,2026-02-13,,,0.00,Low,2026-02,0,0,0
U002835,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002836,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002837,Email,,,,,0.00,Low,,0,0,0
U002838,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002839,Organic Search,,,,,0.00,Low,,0,0,0
U002840,Google Ads,2026-01-20,2026-01-24,,,0.00,Low,2026-01,0,0,0
U002841,Google Ads,2025-12-27,2026-01-02,2026-01-11,2026-01-24,96.79,Low,2025-12,1,1,1
U002842,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U002843,Email,,,,,0.00,Low,,0,0,0
U002844,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002845,Google Ads,,,,,0.00,Low,,0,0,0
U002846,Google Ads,2025-12-02,,,,0.00,Low,2025-12,0,0,0
U002847,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002848,Organic Search,2025-12-30,2026-01-05,2026-01-15,,0.00,Low,2025-12,0,0,0
U002849,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002850,Organic Search,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U002851,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U002852,Organic Search,,,,,0.00,Low,,0,0,0
U002853,LinkedIn Ads,2025-12-30,,,,0.00,Low,2025-12,0,0,0
U002854,Referral,2025-12-28,2025-12-29,2026-01-08,2026-01-25,620.54,Low,2025-12,1,1,1
U002855,SMS,2026-01-04,2026-01-12,,,0.00,Low,2026-01,0,0,0
U002856,SMS,,,,,0.00,Low,,0,0,0
U002857,Google Ads,2026-01-20,,,,0.00,Low,2026-01,1,1,0
U002858,Email,,,,,0.00,Low,,0,0,0
U002859,Google Ads,2025-12-21,2025-12-25,,,0.00,Low,2025-12,1,0,0
U002860,Meta (FB/IG),2025-11-29,,,,0.00,Low,2025-11,0,0,0
U002861,LinkedIn Ads,2026-01-09,2026-01-10,,,0.00,Low,2026-01,1,0,0
U002862,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002863,Google Ads,,,,,0.00,Low,,1,0,0
U002864,Google Ads,,,,,0.00,Low,,0,0,0
U002865,Referral,2025-12-30,2026-01-03,2026-01-11,,0.00,Low,2025-12,1,0,0
U002866,Email,,,,,0.00,Low,,0,0,0
U002867,Organic Search,2026-01-02,,,,0.00,Low,2026-01,1,0,0
U002868,Push Notification (WebEngage),2026-01-17,2026-01-20,,,0.00,Low,2026-01,1,1,0
U002869,Email,,,,,0.00,Low,,0,0,0
U002870,Google Ads,,,,,0.00,Low,,0,0,0
U002871,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U002872,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002873,Organic Search,,,,,0.00,Low,,0,0,0
U002874,SMS,2026-01-14,,,,0.00,Low,2026-01,1,0,0
U002875,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002876,Email,,,,,0.00,Low,,0,0,0
U002877,Organic Search,,,,,0.00,Low,,0,0,0
U002878,Organic Search,2026-02-04,2026-02-05,2026-02-11,2026-02-17,446.17,Low,2026-02,1,1,0
U002879,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002880,Google Ads,2025-12-02,2025-12-07,2025-12-16,,0.00,Low,2025-12,1,1,1
U002881,Organic Search,2025-12-07,,,,0.00,Low,2025-12,0,0,0
U002882,Referral,2026-01-14,2026-01-15,2026-01-20,2026-01-25,974.69,Low,2026-01,0,0,0
U002883,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002884,Organic Search,,,,,0.00,Low,,0,0,0
U002885,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002886,Meta (FB/IG),2026-01-08,,,,0.00,Low,2026-01,1,1,0
U002887,Email,,,,,0.00,Low,,0,0,0
U002888,Referral,2025-12-15,2025-12-16,,,0.00,Low,2025-12,1,1,0
U002889,Referral,2026-01-08,,,,0.00,Low,2026-01,0,0,0
U002890,Meta (FB/IG),2026-01-30,,,,0.00,Low,2026-01,0,0,0
U002891,SMS,,,,,0.00,Low,,0,0,0
U002892,Google Ads,,,,,0.00,Low,,0,0,0
U002893,SMS,,,,,0.00,Low,,1,0,0
U002894,Organic Search,2026-01-11,,,,0.00,Low,2026-01,1,1,0
U002895,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002896,Google Ads,,,,,0.00,Low,,0,0,0
U002897,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002898,Email,,,,,0.00,Low,,0,0,0
U002899,Organic Search,2026-02-07,2026-02-10,2026-02-17,,0.00,Low,2026-02,1,1,1
U002900,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002901,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002902,Referral,2025-12-29,2025-12-31,,,0.00,Low,2025-12,0,0,0
U002903,Push Notification (WebEngage),2025-12-02,,,,0.00,Low,2025-12,0,0,0
U002904,Meta (FB/IG),2025-12-12,2025-12-13,2025-12-20,2025-12-31,1505.91,Medium,2025-12,0,0,0
U002905,Referral,,,,,0.00,Low,,0,0,0
U002906,Email,2025-12-16,,,,0.00,Low,2025-12,1,0,0
U002907,Google Ads,2025-12-12,,,,0.00,Low,2025-12,1,0,0
U002908,Push Notification (WebEngage),2026-01-01,,,,0.00,Low,2026-01,0,0,0
U002909,Organic Search,2026-02-04,,,,0.00,Low,2026-02,0,0,0
U002910,SMS,2026-02-04,2026-02-12,2026-02-14,2026-02-17,120.03,Low,2026-02,1,1,1
U002911,Meta (FB/IG),2026-01-25,,,,0.00,Low,2026-01,0,0,0
U002912,Referral,2025-12-05,2025-12-08,2025-12-17,,0.00,Low,2025-12,0,0,0
U002913,Google Ads,,,,,0.00,Low,,0,0,0
U002914,Push Notification (WebEngage),2026-01-02,,,,0.00,Low,2026-01,1,0,0
U002915,Meta (FB/IG),2026-02-09,,,,0.00,Low,2026-02,0,0,0
U002916,Organic Search,,,,,0.00,Low,,0,0,0
U002917,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U002918,Push Notification (WebEngage),,,,,0.00,Low,,1,1,0
U002919,SMS,,,,,0.00,Low,,0,0,0
U002920,Meta (FB/IG),2026-01-28,,,,0.00,Low,2026-01,0,0,0
U002921,Google Ads,,,,,0.00,Low,,0,0,0
U002922,Google Ads,,,,,0.00,Low,,0,0,0
U002923,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002924,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002925,Referral,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U002926,Google Ads,,,,,0.00,Low,,0,0,0
U002927,Google Ads,2025-11-27,2025-12-05,,,0.00,Low,2025-11,0,0,0
U002928,Google Ads,,,,,0.00,Low,,0,0,0
U002929,SMS,2025-12-14,,,,0.00,Low,2025-12,1,1,1
U002930,Organic Search,,,,,0.00,Low,,0,0,0
U002931,Push Notification (WebEngage),2026-01-14,2026-01-21,,,0.00,Low,2026-01,0,0,0
U002932,Google Ads,,,,,0.00,Low,,0,0,0
U002933,Google Ads,,,,,0.00,Low,,1,1,1
U002934,Organic Search,,,,,0.00,Low,,0,0,0
U002935,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002936,Google Ads,2026-02-07,,,,0.00,Low,2026-02,0,0,0
U002937,SMS,,,,,0.00,Low,,1,1,0
U002938,Email,2026-01-22,,,,0.00,Low,2026-01,0,0,0
U002939,Google Ads,,,,,0.00,Low,,0,0,0
U002940,Organic Search,,,,,0.00,Low,,0,0,0
U002941,Google Ads,,,,,0.00,Low,,0,0,0
U002942,Google Ads,,,,,0.00,Low,,0,0,0
U002943,Google Ads,,,,,0.00,Low,,0,0,0
U002944,Email,,,,,0.00,Low,,0,0,0
U002945,Organic Search,,,,,0.00,Low,,0,0,0
U002946,Organic Search,,,,,0.00,Low,,0,0,0
U002947,Push Notification (WebEngage),2025-12-24,,,,0.00,Low,2025-12,0,0,0
U002948,Meta (FB/IG),2026-02-11,,,,0.00,Low,2026-02,0,0,0
U002949,SMS,,,,,0.00,Low,,0,0,0
U002950,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U002951,Google Ads,,,,,0.00,Low,,0,0,0
U002952,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002953,Google Ads,,,,,0.00,Low,,0,0,0
U002954,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002955,Email,2025-12-09,,,,0.00,Low,2025-12,0,0,0
U002956,Referral,,,,,0.00,Low,,0,0,0
U002957,SMS,,,,,0.00,Low,,0,0,0
U002958,Google Ads,2025-12-05,,,,0.00,Low,2025-12,0,0,0
U002959,Meta (FB/IG),2025-11-25,,,,0.00,Low,2025-11,0,0,0
U002960,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U002961,SMS,,,,,0.00,Low,,0,0,0
U002962,Google Ads,,,,,0.00,Low,,0,0,0
U002963,Email,,,,,0.00,Low,,0,0,0
U002964,Google Ads,2026-02-10,,,,0.00,Low,2026-02,0,0,0
U002965,Push Notification (WebEngage),2026-01-14,,,,0.00,Low,2026-01,0,0,0
U002966,Email,,,,,0.00,Low,,0,0,0
U002967,Meta (FB/IG),2025-11-24,2025-12-02,2025-12-09,,618.62,Low,2025-11,0,0,0
U002968,Google Ads,2025-11-21,,,,0.00,Low,2025-11,0,0,0
U002969,Google Ads,,,,,0.00,Low,,0,0,0
U002970,Organic Search,2025-12-28,2025-12-30,2026-01-03,,543.42,Low,2025-12,1,1,1
U002971,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002972,Organic Search,2026-01-24,2026-01-27,,,0.00,Low,2026-01,0,0,0
U002973,Google Ads,2026-01-28,2026-02-03,,,0.00,Low,2026-01,1,1,1
U002974,Google Ads,,,,,0.00,Low,,0,0,0
U002975,Push Notification (WebEngage),2025-12-29,2026-01-01,,,0.00,Low,2025-12,0,0,0
U002976,SMS,,,,,0.00,Low,,0,0,0
U002977,Google Ads,2026-02-03,2026-02-12,,,0.00,Low,2026-02,0,0,0
U002978,Referral,,,,,0.00,Low,,0,0,0
U002979,Push Notification (WebEngage),2026-02-07,,,,0.00,Low,2026-02,1,0,0
U002980,Google Ads,2025-12-28,2026-01-02,,,0.00,Low,2025-12,0,0,0
U002981,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002982,Google Ads,2025-11-27,2025-11-29,2025-12-05,2025-12-11,117.48,Low,2025-11,0,0,0
U002983,Referral,2026-02-10,2026-02-17,,,0.00,Low,2026-02,1,1,0
U002984,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U002985,Meta (FB/IG),2025-12-26,,,,0.00,Low,2025-12,0,0,0
U002986,Push Notification (WebEngage),2026-01-16,2026-01-20,2026-01-26,2026-01-31,543.16,Low,2026-01,0,0,0
U002987,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002988,Google Ads,2025-12-25,2025-12-31,2025-12-31,,365.23,Low,2025-12,0,0,0
U002989,Google Ads,2026-01-12,2026-01-16,2026-01-20,2026-02-01,226.88,Low,2026-01,1,1,1
U002990,Meta (FB/IG),2025-11-30,2025-12-07,,,0.00,Low,2025-11,0,0,0
U002991,Google Ads,,,,,0.00,Low,,1,1,1
U002992,Referral,,,,,0.00,Low,,0,0,0
U002993,Organic Search,,,,,0.00,Low,,0,0,0
U002994,Organic Search,,,,,0.00,Low,,0,0,0
U002995,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U002996,Organic Search,,,,,0.00,Low,,0,0,0
U002997,Meta (FB/IG),2025-12-01,,,,0.00,Low,2025-12,1,1,1
U002998,Google Ads,2026-01-30,2026-02-05,,,0.00,Low,2026-01,0,0,0
U002999,Organic Search,,,,,0.00,Low,,0,0,0
U003000,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003001,Referral,,,,,0.00,Low,,0,0,0
U003002,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003003,Organic Search,,,,,0.00,Low,,0,0,0
U003004,Google Ads,2025-12-19,2025-12-28,,,0.00,Low,2025-12,1,0,0
U003005,Organic Search,,,,,0.00,Low,,0,0,0
U003006,Google Ads,2026-02-10,2026-02-16,2026-02-17,,456.90,Low,2026-02,1,1,1
U003007,Referral,2025-12-02,2025-12-10,2025-12-19,2025-12-20,134.22,Low,2025-12,1,1,1
U003008,SMS,,,,,0.00,Low,,0,0,0
U003009,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U003010,Organic Search,2026-01-27,2026-02-05,,,0.00,Low,2026-01,1,1,1
U003011,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003012,Email,,,,,0.00,Low,,0,0,0
U003013,Google Ads,,,,,0.00,Low,,0,0,0
U003014,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003015,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U003016,SMS,,,,,0.00,Low,,0,0,0
U003017,Email,,,,,0.00,Low,,0,0,0
U003018,Meta (FB/IG),2025-11-20,,,,0.00,Low,2025-11,1,1,0
U003019,Google Ads,,,,,0.00,Low,,0,0,0
U003020,Organic Search,2025-12-03,,,,0.00,Low,2025-12,0,0,0
U003021,Organic Search,,,,,0.00,Low,,0,0,0
U003022,Organic Search,2026-01-31,2026-02-03,,,0.00,Low,2026-01,1,0,0
U003023,Push Notification (WebEngage),2025-11-27,2025-11-29,2025-12-08,2025-12-08,281.48,Low,2025-11,1,0,0
U003024,Email,,,,,0.00,Low,,0,0,0
U003025,Google Ads,,,,,0.00,Low,,0,0,0
U003026,Referral,,,,,0.00,Low,,0,0,0
U003027,SMS,,,,,0.00,Low,,0,0,0
U003028,LinkedIn Ads,2026-01-24,2026-01-26,2026-01-29,,0.00,Low,2026-01,1,0,0
U003029,SMS,,,,,0.00,Low,,0,0,0
U003030,Referral,2025-12-03,2025-12-06,2025-12-06,2025-12-22,487.97,Low,2025-12,0,0,0
U003031,Google Ads,2025-11-30,2025-12-05,,,0.00,Low,2025-11,0,0,0
U003032,Push Notification (WebEngage),2025-12-07,,,,0.00,Low,2025-12,0,0,0
U003033,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U003034,Google Ads,,,,,0.00,Low,,0,0,0
U003035,Organic Search,,,,,0.00,Low,,0,0,0
U003036,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003037,Google Ads,2025-12-03,,,,0.00,Low,2025-12,0,0,0
U003038,Google Ads,2026-01-21,2026-01-24,,,0.00,Low,2026-01,1,0,0
U003039,Google Ads,,,,,0.00,Low,,0,0,0
U003040,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003041,Meta (FB/IG),2025-12-01,,,,0.00,Low,2025-12,1,1,1
U003042,Google Ads,2025-12-08,2025-12-15,,,0.00,Low,2025-12,0,0,0
U003043,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003044,Referral,,,,,0.00,Low,,0,0,0
U003045,Meta (FB/IG),2025-12-28,,,,0.00,Low,2025-12,1,0,0
U003046,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003047,Organic Search,,,,,0.00,Low,,1,1,0
U003048,Google Ads,,,,,0.00,Low,,0,0,0
U003049,Organic Search,,,,,0.00,Low,,0,0,0
U003050,Email,,,,,0.00,Low,,0,0,0
U003051,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003052,Google Ads,,,,,0.00,Low,,0,0,0
U003053,Organic Search,2025-12-01,,,,0.00,Low,2025-12,1,0,0
U003054,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003055,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003056,Referral,2026-02-06,2026-02-13,2026-02-15,2026-02-17,805.64,Low,2026-02,0,0,0
U003057,Google Ads,,,,,0.00,Low,,0,0,0
U003058,Google Ads,,,,,0.00,Low,,0,0,0
U003059,Push Notification (WebEngage),2025-11-28,2025-12-01,2025-12-07,,0.00,Low,2025-11,1,1,1
U003060,Google Ads,,,,,0.00,Low,,0,0,0
U003061,Google Ads,,,,,0.00,Low,,0,0,0
U003062,Organic Search,,,,,0.00,Low,,1,1,1
U003063,Meta (FB/IG),2025-11-24,2025-11-27,2025-12-06,2025-12-19,174.67,Low,2025-11,0,0,0
U003064,Meta (FB/IG),2025-11-28,2025-12-02,2025-12-05,2025-12-21,157.22,Low,2025-11,1,1,1
U003065,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U003066,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003067,Email,,,,,0.00,Low,,0,0,0
U003068,Google Ads,,,,,0.00,Low,,0,0,0
U003069,SMS,,,,,0.00,Low,,1,1,0
U003070,Google Ads,,,,,0.00,Low,,0,0,0
U003071,Google Ads,2026-01-07,2026-01-14,,,0.00,Low,2026-01,1,0,0
U003072,Organic Search,,,,,0.00,Low,,0,0,0
U003073,SMS,,,,,0.00,Low,,0,0,0
U003074,Organic Search,,,,,0.00,Low,,0,0,0
U003075,Email,2026-01-26,,,,0.00,Low,2026-01,1,0,0
U003076,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003077,Google Ads,2026-01-17,,,,0.00,Low,2026-01,0,0,0
U003078,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U003079,Organic Search,2025-12-08,2025-12-15,2025-12-18,,0.00,Low,2025-12,1,1,1
U003080,Organic Search,,,,,0.00,Low,,0,0,0
U003081,Organic Search,,,,,0.00,Low,,0,0,0
U003082,SMS,2025-12-31,2026-01-02,,,0.00,Low,2025-12,0,0,0
U003083,LinkedIn Ads,2026-01-21,2026-01-28,,,0.00,Low,2026-01,0,0,0
U003084,Google Ads,,,,,0.00,Low,,0,0,0
U003085,Email,,,,,0.00,Low,,0,0,0
U003086,SMS,,,,,0.00,Low,,0,0,0
U003087,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003088,Google Ads,,,,,0.00,Low,,0,0,0
U003089,Google Ads,,,,,0.00,Low,,0,0,0
U003090,SMS,,,,,0.00,Low,,0,0,0
U003091,Organic Search,2026-01-27,2026-01-28,2026-02-06,2026-02-15,361.80,Low,2026-01,1,1,1
U003092,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003093,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U003094,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003095,Push Notification (WebEngage),2025-12-27,,,,0.00,Low,2025-12,0,0,0
U003096,Organic Search,,,,,0.00,Low,,1,0,0
U003097,Referral,,,,,0.00,Low,,0,0,0
U003098,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003099,Google Ads,,,,,0.00,Low,,0,0,0
U003100,Google Ads,2026-01-01,2026-01-06,2026-01-16,2026-01-18,68.82,Low,2026-01,1,0,0
U003101,Organic Search,2026-02-10,,,,0.00,Low,2026-02,0,0,0
U003102,Organic Search,,,,,0.00,Low,,0,0,0
U003103,Organic Search,,,,,0.00,Low,,0,0,0
U003104,Google Ads,,,,,0.00,Low,,0,0,0
U003105,Referral,,,,,0.00,Low,,0,0,0
U003106,SMS,,,,,0.00,Low,,0,0,0
U003107,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003108,Organic Search,,,,,0.00,Low,,0,0,0
U003109,Google Ads,2026-01-05,,,,0.00,Low,2026-01,0,0,0
U003110,Google Ads,,,,,0.00,Low,,0,0,0
U003111,Organic Search,2025-12-07,2025-12-14,,,0.00,Low,2025-12,1,1,1
U003112,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003113,Organic Search,2026-02-02,,,,0.00,Low,2026-02,1,1,1
U003114,Email,,,,,0.00,Low,,0,0,0
U003115,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U003116,Google Ads,2025-11-25,2025-12-02,2025-12-08,,425.80,Low,2025-11,1,1,1
U003117,Email,,,,,0.00,Low,,0,0,0
U003118,Organic Search,,,,,0.00,Low,,0,0,0
U003119,Meta (FB/IG),2025-11-26,2025-12-02,,,0.00,Low,2025-11,0,0,0
U003120,Google Ads,,,,,0.00,Low,,0,0,0
U003121,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003122,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003123,LinkedIn Ads,2025-12-11,2025-12-16,2025-12-21,,0.00,Low,2025-12,0,0,0
U003124,Organic Search,,,,,0.00,Low,,0,0,0
U003125,SMS,2025-12-04,2025-12-08,,,0.00,Low,2025-12,1,1,1
U003126,Organic Search,,,,,0.00,Low,,0,0,0
U003127,Organic Search,2026-02-10,,,,0.00,Low,2026-02,0,0,0
U003128,Push Notification (WebEngage),2025-12-20,2025-12-23,2025-12-31,2026-01-03,613.28,Low,2025-12,0,0,0
U003129,SMS,,,,,0.00,Low,,0,0,0
U003130,Google Ads,,,,,0.00,Low,,0,0,0
U003131,Organic Search,2025-12-14,2025-12-19,,,0.00,Low,2025-12,0,0,0
U003132,Referral,2026-01-22,,,,0.00,Low,2026-01,0,0,0
U003133,SMS,,,,,0.00,Low,,0,0,0
U003134,Push Notification (WebEngage),2025-11-29,,,,0.00,Low,2025-11,0,0,0
U003135,Organic Search,,,,,0.00,Low,,0,0,0
U003136,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003137,SMS,,,,,0.00,Low,,0,0,0
U003138,Google Ads,,,,,0.00,Low,,0,0,0
U003139,SMS,,,,,0.00,Low,,0,0,0
U003140,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U003141,Google Ads,,,,,0.00,Low,,0,0,0
U003142,Email,,,,,0.00,Low,,0,0,0
U003143,Google Ads,,,,,0.00,Low,,0,0,0
U003144,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003145,SMS,,,,,0.00,Low,,0,0,0
U003146,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003147,Google Ads,,,,,0.00,Low,,0,0,0
U003148,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003149,Referral,2025-12-02,2025-12-08,2025-12-18,,533.18,Low,2025-12,1,1,0
U003150,Organic Search,2025-11-21,,,,0.00,Low,2025-11,1,1,1
U003151,Google Ads,2026-01-26,2026-02-03,2026-02-06,2026-02-17,131.78,Low,2026-01,1,1,0
U003152,Email,2026-02-04,2026-02-13,2026-02-16,,0.00,Low,2026-02,1,1,1
U003153,Google Ads,,,,,0.00,Low,,0,0,0
U003154,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003155,Organic Search,,,,,0.00,Low,,0,0,0
U003156,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U003157,Email,,,,,0.00,Low,,0,0,0
U003158,Google Ads,2025-12-07,2025-12-11,2025-12-20,,302.81,Low,2025-12,1,1,0
U003159,Organic Search,,,,,0.00,Low,,0,0,0
U003160,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003161,Referral,2025-12-21,2025-12-25,2025-12-27,,0.00,Low,2025-12,0,0,0
U003162,Google Ads,2025-11-26,,,,0.00,Low,2025-11,0,0,0
U003163,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003164,Meta (FB/IG),2026-01-28,,,,0.00,Low,2026-01,0,0,0
U003165,Meta (FB/IG),2026-01-22,2026-01-30,,,0.00,Low,2026-01,0,0,0
U003166,Google Ads,,,,,0.00,Low,,0,0,0
U003167,Organic Search,,,,,0.00,Low,,0,0,0
U003168,Meta (FB/IG),2026-01-04,,,,0.00,Low,2026-01,0,0,0
U003169,LinkedIn Ads,2026-01-13,,,,0.00,Low,2026-01,0,0,0
U003170,Google Ads,,,,,0.00,Low,,0,0,0
U003171,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U003172,Meta (FB/IG),2025-11-26,2025-12-03,,,0.00,Low,2025-11,0,0,0
U003173,Google Ads,2026-01-15,2026-01-17,2026-01-24,,0.00,Low,2026-01,0,0,0
