date,campaign_id,channel,impressions,clicks,leads,conversions,cost,revenue_attributed,ROI,CPA,CPL,CAC
2026-02-17,CAMP_GGL_GEN_02,Google Ads,100,5,0,4,64.19,18969.82,294.5261,16.05,,16.05
2026-02-17,CAMP_GGL_UAC_04,Google Ads,55,3,0,5,33.25,24824.60,745.6045,6.65,,6.65
2026-02-17,CAMP_LI_B2B_08,LinkedIn Ads,0,0,0,0,0.00,0.00,,,,
2026-02-17,CAMP_META_AWR_05,Meta (FB/IG),115,2,0,2,5.17,7883.31,1523.8182,2.58,,2.58
2026-02-17,CAMP_META_LG_06,Meta (FB/IG),80,3,0,4,4.99,13141.68,2632.6032,1.25,,1.25
2026-02-17,CAMP_META_RM_07,Meta (FB/IG),91,5,0,3,6.46,11416.64,1766.2817,2.15,,2.15
2026-02-17,CAMP_ORG_JUMPP_16,Organic Search,141,13,2,11,0.00,57702.43,,0.00,0.00,0.00
2026-02-17,CAMP_ORG_SHOONYA_15,Organic Search,96,14,1,6,0.00,29062.20,,0.00,0.00,0.00
2026-02-17,CAMP_PUSH_DGL_14,Push Notification (WebEngage),107,13,1,3,1.68,9938.75,5914.9226,0.56,1.68,0.56
2026-02-17,CAMP_PUSH_WLC_13,Push Notification (WebEngage),84,9,1,1,1.35,3044.09,2253.8815,1.35,1.35,1.35
2026-02-17,CAMP_REF_INVITE_17,Referral,37,7,1,2,0.00,10169.74,,0.00,0.00,0.00
2026-02-17,CAMP_REF_PARTNER_18,Referral,76,8,1,5,0.00,25020.33,,0.00,0.00,0.00
2026-02-17,CAMP_SMS_ESIGN_12,SMS,47,3,0,0,6.81,0.00,-1.0000,,,
2026-02-17,CAMP_SMS_OTP_11,SMS,42,3,0,0,6.29,0.00,-1.0000,,,
